name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
hhi0.ply,0.021616541957655278,0.5786430244098371,0.07900881844785612,0.04802024891382701,0.1387963644935128,0.05144737672747901,0.00418424442730192,0.1311534189666907,0.05750094496667302,0.061642750004345846,0.12248131865241378,0.6002661755499702,0.07285714285714286,0.07675573992364548,0.01828769922353903,0.6030569254161915,0.23107459242918066,0.475771993465494,4.979645321006078e-05,0.021156905329295053,0.9502274965529351,0.1105939114795426,0.5539035541774635,0.0,0.9486776686416327,0.02689618074233458,0.40834216151885794,0.4737116217433921,0.21389079953552384,0.10333395204720577,4.9433276442857794e-05,0.35784887644048147,0.22209857324656634,0.9022487650490909,0.9999999999999998,0.327631954605056,0.07219570405727924,0.2731118480636137,0.7111403052362597,0.2538466903913559,0.005230272247288736,0.007738795120880552,0.8881305591693056,0.12915522566548798,0.8961457115784066,0.0,0.8738447207476361,0.09911463723122918,0.38686035487959036,0.5796573508109044,0.364976951374238,0.010075821918259974,0.03407229996983996,0.04977143799519942,0.11059388794858897,0.5539126522492567,0.05530612244897959,0.06400328096093061,0.02689618074233458,0.5916512014580699,0.2138432097248345,0.473636127822639,2.823376745682341e-05,0.039162648584422775
hhi1.ply,0.017822744410335045,0.5760589766424062,0.07523850301881518,0.0478981321017123,0.13787114797733546,0.061434928412253065,0.0034726183232258873,0.131058858585683,0.05368753097942891,0.16162920336840642,0.20553630195815661,0.7075947071241373,0.43755102040816324,0.17452723504011744,0.060993052717613405,0.47402390903204245,0.5249799577101176,0.2847728599276494,0.00015582401321575446,0.020249519365525624,0.8703354177645108,0.18176141061587794,0.6682743607614026,0.0,0.8661923173774118,0.0923435538820154,0.48528545571747217,0.3029231470970303,0.48394010752387395,0.049547458016036224,0.00011494102935801324,0.4776123873144964,0.43496437456025805,0.8983584516299825,0.9999999999999998,0.46245845706187005,0.16252983293556092,0.4894097205776573,0.4894799704915931,0.46559210307591314,9.13808602358581e-05,0.07254256229757376,0.7149635441304096,0.34481308866369353,0.8901417822423856,0.0,0.7147479287810381,0.19075543290789934,0.22554144495802347,0.7508006911671763,0.20184490250964648,0.0010950115212476918,0.12831570870204417,0.12966422696146124,0.18176137384599136,0.6682820511587906,0.2397959183673469,0.13980050931129778,0.0923435538820154,0.5147231841171975,0.48390724713670397,0.30289251594949906,6.60761334380711e-05,0.46563743201808083
hhi2.ply,0.015386995367194123,0.5733464187745616,0.0695209003930084,0.047743721266786936,0.1367173103486745,0.0516438754513282,0.0028668874002053674,0.13071564144675216,0.040261537374396195,0.25602453418694104,0.3285143791605672,0.627393644904473,0.5943877551020408,0.27953317570997915,0.12525541479362481,0.36240701029803957,0.6613584722812348,0.20076790046755671,0.0033907223623331046,0.0027465935783909136,0.776740714938851,0.3050772114937965,0.6301412055842402,0.0,0.7710675828475533,0.19257665411511563,0.5702151078712699,0.2331176819400883,0.6187077674310953,0.09726222794637752,3.485031948837196e-05,0.1264485046748378,0.30877074417410255,0.46789663483276933,0.9999999999999998,0.14118489828985392,0.6073985680190932,0.46485759904047264,0.5172471814913688,0.43510059410059565,4.853228399350338e-05,0.09134699878977802,0.917775744807128,0.2498749574648309,0.4666551387178377,0.0,0.9124216802979126,0.43451764976428653,0.5622219954442185,0.40670550360743674,0.5397802020432034,0.0022510298055349164,0.08279657884904619,0.22325861197137262,0.3050771765381711,0.6301492267434957,0.3360204081632652,0.24114720544007354,0.19257665411511563,0.429785227580076,0.6186850705127523,0.23308717432745985,6.31406032454091e-05,0.3414027126089554
hhi3.ply,0.016982511505641895,0.5732719326036109,0.06371472160894776,0.047898994311236995,0.13741776016045149,0.03724544307195954,0.0036289942478411746,0.13045337971635118,0.0358751573821916,0.3503284034836335,0.3447873737392472,0.6293772401433825,0.9999999999999998,0.36305246501956534,0.09501430322844297,0.21778170096790397,0.7859696148756012,0.11733813851080638,0.020708611472107577,0.0010547220242612427,0.6912363600491833,0.32809237072992326,0.637662648479616,0.0,0.6825588619381087,0.1794871794871795,0.7377720038562319,0.13311804150710538,0.7478897771741532,0.03561283831547756,7.970444668911131e-05,0.13660909914309027,0.1740338918944171,0.4397749949050591,0.9999999999999998,0.12788722323865553,0.15393794749403347,0.3202489673674261,0.6613269329253857,0.30035644369213355,4.018034305325024e-05,0.0907259425685989,0.8298596733601591,0.10455764662863842,0.438497766160012,0.0,0.8127271952261375,0.10589858571921354,0.5656582644193272,0.38796887730623864,0.5503216376030893,0.000625929954341438,0.14498506054504326,0.3087631680427315,0.32809233363751983,0.6376689125255317,0.9999999999999998,0.3150717073377146,0.1794871794871795,0.26222802293568603,0.7478750882808507,0.13310062119249677,0.006805396058180174,0.003436333201348825
hhi4.ply,0.016863777830438242,0.5702475927824115,0.0459701217052082,0.04792539145841759,0.13767816153604234,0.016018217827577175,0.0038937575469442515,0.12995100656852793,0.03847226464439624,0.4317659548577913,0.3731864954739527,0.5769962107281581,0.9999999999999998,0.43987413519766133,0.07529628116060481,0.1796238515604438,0.8249076749010555,0.0958305643595227,0.025523878709041197,0.0010101996788273021,0.6087242317101871,0.36846379076252117,0.5954955006861766,0.0,0.5978028590610593,0.12031558185404337,0.7751958546573323,0.11428233155331768,0.7763017057431135,0.04224526447811965,0.00014006405870216842,0.05990671439027506,0.1430359880664429,0.3279822254868918,0.9999999999999998,0.057480678876366986,0.22064439140811457,0.7155485984391774,0.26226786740814134,0.6816880350870669,9.107712633338709e-07,0.4802066948495802,0.8164269812260057,0.061849698121598795,0.31768313541211923,0.0,0.7961230031459621,0.12326089456134301,0.2829922338311993,0.6919240234322586,0.2587594280893488,0.00203483522655071,0.07734325392102909,0.39127555790417934,0.36846379634304655,0.5955037675677282,0.9999999999999998,0.39184619757013833,0.12031558185404337,0.22480341930137956,0.7762893369081612,0.11426689110491461,0.0001139466357981491,0.2824548736459902
hhi5.ply,0.018256694120292738,0.5623800411415387,0.0,0.04781640051734202,0.13645390478226546,0.0,0.004360850777036643,0.1283876867511886,0.0,0.5514421393503078,0.43707968583794404,0.5374421388697264,0.9999999999999998,0.5573255507565763,0.09123416428279525,0.289169681894668,0.7209597644324292,0.16110896995647156,0.02721114203497405,0.001162421097991786,0.48653034812104945,0.4434217189838484,0.5661503615388022,0.0,0.4733045436261407,0.19293526985834678,0.6711481420387772,0.17269265945673784,0.697393667554559,0.032175969031122575,9.559560118745447e-05,0.015586851180810157,0.022186576379122247,0.24735054670903844,0.9999999999999998,0.0003796599918575172,0.11169451073985684,0.3628533359449597,0.6134762803116631,0.33859263107065285,2.7038666721802138e-06,0.28690110095517785,0.7393564157353594,0.03331894821434278,0.23791112641845813,0.0,0.7155654033129855,0.07002414625733011,0.3408830091236708,0.628981500250656,0.31671578655481936,0.0009391403912813274,0.11326110159581419,0.5134694952638259,0.44342167118401454,0.5661592200609433,0.9999999999999998,0.5090609287364607,0.19293526985834678,0.3288508361286525,0.6973768205274559,0.17266939859353359,0.004118193655879232,0.006303996206997435
hhi6.ply,0.043398001212262005,0.5769450072116107,0.910881435485769,0.04816897711177589,0.14492684972359207,0.41205906164510964,0.005394695428081589,0.13475979419550949,0.5900507815942264,0.010457295192496332,0.09570994741221873,0.25685022515187583,0.0,0.042006094089905154,0.003064977523498158,0.6949923968467522,0.02775644294634716,0.965281459749312,2.709955695172187e-05,0.007630490587628972,0.9913494180919433,0.0861362761024379,0.20575664008529812,0.0,0.9913830078887034,0.004303388918773528,0.33221844930586947,0.9679002999673935,0.027678715305107487,0.02714457429476364,0.00010003534704895319,0.5105832822960128,0.49828249177505834,0.9316879326509075,0.9999999999999998,0.5003289245222021,0.31193317422434375,0.7456987365084099,0.25789772184048676,0.7275796179617098,6.958220169917112e-05,0.08678472530926057,0.8003050027871195,0.4388149792329308,0.9332165576473077,0.0,0.8083317742366789,0.3416120501322295,0.0,0.9999999999999996,0.0,0.0006686494958409355,0.1733242821731184,0.00864990813929836,0.08613626147377072,0.20576615269964307,0.0,0.03705374478850596,0.004303388918773528,0.6677799638198508,0.0276242902871906,0.9677698155360221,1.4659161457323205e-05,0.01570758823507178
hhi7.ply,0.04805644967387834,0.589381380758097,0.9095318901073335,0.05711822113475268,0.28773500505660576,0.5038627019108,0.010425884905555724,0.25689604767430546,0.6072577614905219,0.010457295192496332,0.09570994741221873,0.25685022515187583,0.0,0.042006094089905154,0.003064977523498158,0.6949923968467522,0.02775644294634716,0.965281459749312,2.709955695172187e-05,0.007630490587628972,0.9913494180919433,0.0861362761024379,0.20575664008529812,0.0,0.9913830078887034,0.004303388918773528,0.33221844930586947,0.9679002999673935,0.027678715305107487,0.02714457429476364,0.00010003534704895319,0.5105832822960128,0.49828249177505834,0.9316879326509075,0.9999999999999998,0.5003289245222021,0.31193317422434375,0.7456987365084099,0.25789772184048676,0.7275796179617098,6.958220169917112e-05,0.08678472530926057,0.8003050027871195,0.4388149792329308,0.9332165576473077,0.0,0.8083317742366789,0.3416120501322295,0.0,0.9999999999999996,0.0,0.0006686494958409355,0.1733242821731184,0.00864990813929836,0.08613626147377072,0.20576615269964307,0.0,0.03705374478850596,0.004303388918773528,0.6677799638198508,0.0276242902871906,0.9677698155360221,1.4659161457323205e-05,0.01570758823507178
hhi8.ply,0.054691250746704556,0.6049131937197469,0.9158718026080579,0.06790776601031734,0.40831765281531707,0.5916057852642274,0.01652406847603123,0.37168685522089695,0.6820960211586309,0.010457295192496332,0.09570994741221873,0.25685022515187583,0.0,0.042006094089905154,0.003064977523498158,0.6949923968467522,0.02775644294634716,0.965281459749312,2.709955695172187e-05,0.007630490587628972,0.9913494180919433,0.0861362761024379,0.20575664008529812,0.0,0.9913830078887034,0.004303388918773528,0.33221844930586947,0.9679002999673935,0.027678715305107487,0.02714457429476364,0.00010003534704895319,0.5105832822960128,0.49828249177505834,0.9316879326509075,0.9999999999999998,0.5003289245222021,0.31193317422434375,0.7456987365084099,0.25789772184048676,0.7275796179617098,6.958220169917112e-05,0.08678472530926057,0.8003050027871195,0.4388149792329308,0.9332165576473077,0.0,0.8083317742366789,0.3416120501322295,0.0,0.9999999999999996,0.0,0.0006686494958409355,0.1733242821731184,0.00864990813929836,0.08613626147377072,0.20576615269964307,0.0,0.03705374478850596,0.004303388918773528,0.6677799638198508,0.0276242902871906,0.9677698155360221,1.4659161457323205e-05,0.01570758823507178
hhi9.ply,0.06568872163037565,0.6274924764776566,0.9184335054917114,0.08256827628119545,0.5424283985581667,0.6894594748540852,0.026030466110690473,0.5049990936753048,0.7546744987758571,0.010457295192496332,0.09570994741221873,0.25685022515187583,0.0,0.042006094089905154,0.003064977523498158,0.6949923968467522,0.02775644294634716,0.965281459749312,2.709955695172187e-05,0.007630490587628972,0.9913494180919433,0.0861362761024379,0.20575664008529812,0.0,0.9913830078887034,0.004303388918773528,0.33221844930586947,0.9679002999673935,0.027678715305107487,0.02714457429476364,0.00010003534704895319,0.5105832822960128,0.49828249177505834,0.9316879326509075,0.9999999999999998,0.5003289245222021,0.31193317422434375,0.7456987365084099,0.25789772184048676,0.7275796179617098,6.958220169917112e-05,0.08678472530926057,0.8003050027871195,0.4388149792329308,0.9332165576473077,0.0,0.8083317742366789,0.3416120501322295,0.0,0.9999999999999996,0.0,0.0006686494958409355,0.1733242821731184,0.00864990813929836,0.08613626147377072,0.20576615269964307,0.0,0.03705374478850596,0.004303388918773528,0.6677799638198508,0.0276242902871906,0.9677698155360221,1.4659161457323205e-05,0.01570758823507178
