name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
bag_gQP_1_tQP_1.ply,0.3416512547039114,0.7352171202530655,0.7613564229687253,0.41190832414039624,0.20066519545103506,0.4601376639043172,0.021067728504307714,0.47187695130709517,0.5690824241192216,0.15674893627203942,0.39995494865306375,0.5208451198522319,0.08115345005149331,0.20621107145639128,0.03855886251355585,0.5908446263324093,0.3379488711107317,0.39019636825541315,0.10304842180072012,0.2768827760047064,0.855487064355458,0.35701597099915017,0.5005839933964276,0.0,0.8539917965460662,0.059825893684015544,0.3959583017030137,0.3994326343730358,0.33401927832911327,0.008324564842440015,0.1070231767272385,0.3362002127804429,0.5650420341430709,0.5520168647209053,1.0,0.4252943468785013,1.0,0.24819658385616816,0.7387053693536636,0.23564666029705572,0.28344884098005163,0.44003876362403377,0.7986636178553043,0.5351627715292453,0.5641929668706751,0.0,0.8152967674221853,1.0,0.4165548036412422,0.5316270878219505,0.3821799705133635,0.34636387998672524,0.45641847964001214,0.14451313830168547,0.3570159406345979,0.5005838022358153,0.06321957236842106,0.19345823721242544,0.059825893684015544,0.6040422714518154,0.3340200599277891,0.3994334295095898,0.11554794080602776,0.27525004914835305
bag_gQP_1_tQP_2.ply,0.3423231365174058,0.6906849096795822,0.7274536765185642,0.4120520833766983,0.19854427184039353,0.47104750265188244,0.019532497815332436,0.4660468368347978,0.4966769768334298,0.15674893627203942,0.39995494865306375,0.5208451198522319,0.08115345005149331,0.20621107145639128,0.03855886251355585,0.5908446263324093,0.3379488711107317,0.39019636825541315,0.10304842180072012,0.2768827760047064,0.855487064355458,0.35701597099915017,0.5005839933964276,0.0,0.8539917965460662,0.059825893684015544,0.3959583017030137,0.3994326343730358,0.33401927832911327,0.008324564842440015,0.1070231767272385,0.3362002127804429,0.5650420341430709,0.5520168647209053,1.0,0.4252943468785013,1.0,0.24819658385616816,0.7387053693536636,0.23564666029705572,0.28344884098005163,0.44003876362403377,0.7986636178553043,0.5351627715292453,0.5641929668706751,0.0,0.8152967674221853,1.0,0.4165548036412422,0.5316270878219505,0.3821799705133635,0.34636387998672524,0.45641847964001214,0.14451313830168547,0.3570159406345979,0.5005838022358153,0.06321957236842106,0.19345823721242544,0.059825893684015544,0.6040422714518154,0.3340200599277891,0.3994334295095898,0.11554794080602776,0.27525004914835305
bag_gQP_1_tQP_3.ply,0.34537126496800213,0.6566622868297036,0.6872903724199466,0.4334566290210973,0.20386466875760761,0.5121434542182365,0.025977982560740784,0.45217665369217774,0.45651026716688614,0.15674893627203942,0.39995494865306375,0.5208451198522319,0.08115345005149331,0.20621107145639128,0.03855886251355585,0.5908446263324093,0.3379488711107317,0.39019636825541315,0.10304842180072012,0.2768827760047064,0.855487064355458,0.35701597099915017,0.5005839933964276,0.0,0.8539917965460662,0.059825893684015544,0.3959583017030137,0.3994326343730358,0.33401927832911327,0.008324564842440015,0.1070231767272385,0.3362002127804429,0.5650420341430709,0.5520168647209053,1.0,0.4252943468785013,1.0,0.24819658385616816,0.7387053693536636,0.23564666029705572,0.28344884098005163,0.44003876362403377,0.7986636178553043,0.5351627715292453,0.5641929668706751,0.0,0.8152967674221853,1.0,0.4165548036412422,0.5316270878219505,0.3821799705133635,0.34636387998672524,0.45641847964001214,0.14451313830168547,0.3570159406345979,0.5005838022358153,0.06321957236842106,0.19345823721242544,0.059825893684015544,0.6040422714518154,0.3340200599277891,0.3994334295095898,0.11554794080602776,0.27525004914835305
bag_gQP_2_tQP_1.ply,0.3407301954009682,0.7364846959119988,0.7607084040408474,0.4100402666689989,0.19089204730615777,0.46787251932402263,0.019337769318103243,0.46416569289929704,0.5571854699106431,0.13497244746791393,0.37712025310997843,0.4657028426937573,0.06436663233779609,0.18579828144584928,0.04084829497529824,0.5229508150183251,0.3958444592739896,0.31578626599116455,0.0845742490553319,0.2861864509431474,0.8765175019699214,0.33506947468379555,0.44932187392591244,0.0,0.8753784953638695,0.05686238192257824,0.40789346913500135,0.3923723722288027,0.34158418340507324,0.00954566498761281,0.09478161145049425,0.3604901063190913,0.6465162269843727,0.5179568839554108,0.8729254996971534,0.4677792065787276,1.0,0.22672066057301574,0.7603484635872038,0.21433091224325462,0.2503013969584952,0.5008279953606816,0.8027420049773829,0.6186001864980926,0.5210518362906307,0.0,0.8247218872605596,1.0,0.4442199628289655,0.5047721747195633,0.40687987511542123,0.30835593104311465,0.5317859272889022,0.12348244465095756,0.3350695657774522,0.44932147737662026,0.050370065789473686,0.17406705052061733,0.05686238192257824,0.5921078616159053,0.34158342625533306,0.39237333274729236,0.09394229918890816,0.28391248852382645
bag_gQP_2_tQP_2.ply,0.3414545765633851,0.68916649123388,0.723739079963803,0.4126917096972921,0.1901121778517104,0.46769773946754023,0.024596439827897387,0.4509929794158192,0.445057097211516,0.13497244746791393,0.37712025310997843,0.4657028426937573,0.06436663233779609,0.18579828144584928,0.04084829497529824,0.5229508150183251,0.3958444592739896,0.31578626599116455,0.0845742490553319,0.2861864509431474,0.8765175019699214,0.33506947468379555,0.44932187392591244,0.0,0.8753784953638695,0.05686238192257824,0.40789346913500135,0.3923723722288027,0.34158418340507324,0.00954566498761281,0.09478161145049425,0.3604901063190913,0.6465162269843727,0.5179568839554108,0.8729254996971534,0.4677792065787276,1.0,0.22672066057301574,0.7603484635872038,0.21433091224325462,0.2503013969584952,0.5008279953606816,0.8027420049773829,0.6186001864980926,0.5210518362906307,0.0,0.8247218872605596,1.0,0.4442199628289655,0.5047721747195633,0.40687987511542123,0.30835593104311465,0.5317859272889022,0.12348244465095756,0.3350695657774522,0.44932147737662026,0.050370065789473686,0.17406705052061733,0.05686238192257824,0.5921078616159053,0.34158342625533306,0.39237333274729236,0.09394229918890816,0.28391248852382645
bag_gQP_2_tQP_3.ply,0.34286072350236446,0.6594043289980827,0.7040764330851179,0.4145839244253692,0.1867523676920117,0.49225334053694636,0.01833300741462164,0.44484919223578356,0.4693744204345516,0.13497244746791393,0.37712025310997843,0.4657028426937573,0.06436663233779609,0.18579828144584928,0.04084829497529824,0.5229508150183251,0.3958444592739896,0.31578626599116455,0.0845742490553319,0.2861864509431474,0.8765175019699214,0.33506947468379555,0.44932187392591244,0.0,0.8753784953638695,0.05686238192257824,0.40789346913500135,0.3923723722288027,0.34158418340507324,0.00954566498761281,0.09478161145049425,0.3604901063190913,0.6465162269843727,0.5179568839554108,0.8729254996971534,0.4677792065787276,1.0,0.22672066057301574,0.7603484635872038,0.21433091224325462,0.2503013969584952,0.5008279953606816,0.8027420049773829,0.6186001864980926,0.5210518362906307,0.0,0.8247218872605596,1.0,0.4442199628289655,0.5047721747195633,0.40687987511542123,0.30835593104311465,0.5317859272889022,0.12348244465095756,0.3350695657774522,0.44932147737662026,0.050370065789473686,0.17406705052061733,0.05686238192257824,0.5921078616159053,0.34158342625533306,0.39237333274729236,0.09394229918890816,0.28391248852382645
bag_gQP_3_tQP_1.ply,0.33626326174551385,0.7381386163747623,0.784997267556516,0.41127260912025265,0.19541521390855324,0.4796648744588444,0.01998082516199702,0.4546995375249838,0.5828218942948264,0.11115828467437805,0.35899461030737073,0.37918231089421717,0.04510813594232749,0.1658253740174931,0.07314134233040126,0.5419710178736941,0.41191273564154407,0.31693565345242936,0.06126876346381381,0.3138988120072773,0.8977411016073651,0.3127034920795033,0.3654717426404344,0.0,0.8969904216883959,0.09205408408964623,0.4551653588836524,0.3161041911477298,0.40885097797945147,0.01104045954783567,0.08314213696907857,0.288337822993904,0.7904752694826966,0.44858199242506813,0.18946093276801942,0.447079527856328,1.0,0.4129828717620134,0.5731828159223911,0.39972749370183314,0.1345147056390935,0.6806815740556107,0.8458251148987842,0.7553747476224761,0.45021960822687634,0.0,0.8775284877560717,1.0,0.32114367400853133,0.6262861741762245,0.29880841848577444,0.2747671731747813,0.6365801900580508,0.10225927480010996,0.3127033402567422,0.3654716583888073,0.03793174342105263,0.15486076508535476,0.09205408408964623,0.5448345296835917,0.40885302679377483,0.31610496378594777,0.07175526492905157,0.2979873635775044
bag_gQP_3_tQP_2.ply,0.33769278512270057,0.6902018394616396,0.7024244563560871,0.4171853250359689,0.1898301182177133,0.46030539635127987,0.016402837733779027,0.4491371992389076,0.4752507802392447,0.11115828467437805,0.35899461030737073,0.37918231089421717,0.04510813594232749,0.1658253740174931,0.07314134233040126,0.5419710178736941,0.41191273564154407,0.31693565345242936,0.06126876346381381,0.3138988120072773,0.8977411016073651,0.3127034920795033,0.3654717426404344,0.0,0.8969904216883959,0.09205408408964623,0.4551653588836524,0.3161041911477298,0.40885097797945147,0.01104045954783567,0.08314213696907857,0.288337822993904,0.7904752694826966,0.44858199242506813,0.18946093276801942,0.447079527856328,1.0,0.4129828717620134,0.5731828159223911,0.39972749370183314,0.1345147056390935,0.6806815740556107,0.8458251148987842,0.7553747476224761,0.45021960822687634,0.0,0.8775284877560717,1.0,0.32114367400853133,0.6262861741762245,0.29880841848577444,0.2747671731747813,0.6365801900580508,0.10225927480010996,0.3127033402567422,0.3654716583888073,0.03793174342105263,0.15486076508535476,0.09205408408964623,0.5448345296835917,0.40885302679377483,0.31610496378594777,0.07175526492905157,0.2979873635775044
bag_gQP_3_tQP_3.ply,0.33852247558226684,0.6594852858562934,0.7078528885666919,0.4187461834330978,0.1977586528416499,0.5022221961455816,0.019476489662351035,0.4438327500497476,0.4929861134267972,0.11115828467437805,0.35899461030737073,0.37918231089421717,0.04510813594232749,0.1658253740174931,0.07314134233040126,0.5419710178736941,0.41191273564154407,0.31693565345242936,0.06126876346381381,0.3138988120072773,0.8977411016073651,0.3127034920795033,0.3654717426404344,0.0,0.8969904216883959,0.09205408408964623,0.4551653588836524,0.3161041911477298,0.40885097797945147,0.01104045954783567,0.08314213696907857,0.288337822993904,0.7904752694826966,0.44858199242506813,0.18946093276801942,0.447079527856328,1.0,0.4129828717620134,0.5731828159223911,0.39972749370183314,0.1345147056390935,0.6806815740556107,0.8458251148987842,0.7553747476224761,0.45021960822687634,0.0,0.8775284877560717,1.0,0.32114367400853133,0.6262861741762245,0.29880841848577444,0.2747671731747813,0.6365801900580508,0.10225927480010996,0.3127033402567422,0.3654716583888073,0.03793174342105263,0.15486076508535476,0.09205408408964623,0.5448345296835917,0.40885302679377483,0.31610496378594777,0.07175526492905157,0.2979873635775044
bag_gsigma_0_tsigma_16.ply,0.3355517138410043,0.7785163893495533,0.9280781601314769,0.41625104676204955,0.47580638548755483,0.8773954202435602,0.025069318023274195,0.6302219490295524,0.845582166848839,0.35860364195019734,0.7521756584549241,0.8987167484001636,0.14716786817713698,0.43379923986010777,0.18387757561151946,0.7007586995997891,0.3579228803816147,0.436842386107546,0.16056495057753592,0.4211015812885688,0.6696995657684601,0.6819081776927675,0.8404472493649866,0.0,0.6717808038488253,0.19892572698647898,0.27812472201663174,0.4455638443636306,0.36263382626079455,0.0017101965597896489,0.37799051220362073,0.7104240061862814,0.34149791763370985,0.9786566625192624,1.0,0.7078675190845107,0.15408768461449007,0.22844314588636402,0.7570857780469273,0.21803636756571,0.8315766421712155,0.1376714334824674,0.5252762305429538,0.5022563091849921,0.9948877573476205,0.0,0.535469573115876,0.11924904392165953,0.3222962570154088,0.6312451845463571,0.2949266915279487,0.19629726355881932,0.6125269851996094,0.33030078076256086,0.6819081776927675,0.8404473876888203,0.10351562500000001,0.4054554920665003,0.19892572698647898,0.7218754494768549,0.36263455593054433,0.4455644123561332,0.17382067730311265,0.4347330551864209
